#EXPORTTYPE:DATA SINGLE
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:001922
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#TEMPCAL:TCALZERO.TMX
#SENSITIVITY:SENSZERO.EXX
#SAMPLE:bline
#SAMPLE MASS /mg:6.17
#MATERIAL:íåò
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, closed
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:-10°C/16,0(K/min)/250°C
#SEGMENT:S2/2
#SEG. 2:-10°C/16,0(K/min)/250°C

##Temp./°C;Time/min;DSC/(uV/mg);Sensit./(uV/mW)
146.15605;16.47500;    -1.73247;1.00000
146.33207;16.48600;    -1.73336;1.00000
146.50820;16.49700;    -1.73387;1.00000
146.68442;16.50800;    -1.73333;1.00000
146.86071;16.51900;    -1.73296;1.00000
147.03700;16.53000;    -1.73261;1.00000
147.21329;16.54100;    -1.73166;1.00000
147.38955;16.55200;    -1.73100;1.00000
147.56579;16.56300;    -1.73059;1.00000
147.74192;16.57400;    -1.73000;1.00000
147.91808;16.58500;    -1.73133;1.00000
148.09431;16.59600;    -1.73265;1.00000
148.27052;16.60700;    -1.73258;1.00000
148.44681;16.61800;    -1.73008;1.00000
148.62302;16.62900;    -1.72988;1.00000
148.79914;16.64000;    -1.72905;1.00000
148.97526;16.65100;    -1.72851;1.00000
149.15137;16.66200;    -1.72767;1.00000
149.32748;16.67300;    -1.72687;1.00000
149.50358;16.68400;    -1.72649;1.00000
149.67964;16.69500;    -1.72518;1.00000
149.85578;16.70600;    -1.72477;1.00000
150.03179;16.71700;    -1.72522;1.00000
150.20785;16.72800;    -1.72449;1.00000
150.38389;16.73900;    -1.72547;1.00000
150.55996;16.75000;    -1.72388;1.00000
150.73603;16.76100;    -1.72457;1.00000
150.91207;16.77200;    -1.72405;1.00000
151.08809;16.78300;    -1.72353;1.00000
151.26418;16.79400;    -1.72292;1.00000
151.44014;16.80500;    -1.72251;1.00000
151.61609;16.81600;    -1.72131;1.00000
151.79195;16.82700;    -1.72040;1.00000
151.96780;16.83800;    -1.72013;1.00000
152.14371;16.84900;    -1.71980;1.00000
