#EXPORTTYPE:DATA SINGLE
#FTYPE:ANSI
#IDENTITY:005920
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#SENSITIVITY:SENSZERO.EXX
#SAMPLE:1
#SAMPLE MASS /mg:9.99
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /V:5000
#TG RANGE /mg:5000
#TAU-R:---
#CORR. CODE:020
#EXO:+1
#RANGE:35C/00:00/35C/5,0(K/min)/920C/
#SEGMENT:S1-2/2
#SEG. 1:35C/00:15/35C
#SEG. 2:35C/5,0(K/min)/920C

##Temp./C;Time/min;DSC/(uV/mg);Sensit./(uV/mW);Segment
373.61130; 84.50000; 3.8278e-002;1.00000;2
374.87039; 84.75000; 3.9270e-002;1.00000;2
376.13427; 85.00000; 3.8910e-002;1.00000;2
377.39720; 85.25000; 4.0593e-002;1.00000;2
378.65996; 85.50000; 4.1444e-002;1.00000;2
379.92084; 85.75000; 4.2462e-002;1.00000;2
381.17904; 86.00000; 4.2748e-002;1.00000;2
382.43822; 86.25000; 4.4075e-002;1.00000;2
383.69957; 86.50000; 4.4822e-002;1.00000;2
384.95855; 86.75000; 4.6562e-002;1.00000;2
386.21780; 87.00000; 4.7498e-002;1.00000;2
387.47842; 87.25000; 4.8560e-002;1.00000;2
388.73801; 87.50000; 4.9332e-002;1.00000;2
389.99809; 87.75000; 5.0387e-002;1.00000;2
391.25439; 88.00000; 5.1616e-002;1.00000;2
392.51012; 88.25000; 5.2424e-002;1.00000;2
393.77304; 88.50000; 5.3535e-002;1.00000;2
395.03540; 88.75000; 5.4532e-002;1.00000;2
396.29712; 89.00000; 5.5629e-002;1.00000;2
397.55643; 89.25000; 5.6737e-002;1.00000;2
398.81709; 89.50000; 5.8057e-002;1.00000;2
400.07888; 89.75000; 5.8843e-002;1.00000;2
401.33978; 90.00000; 6.0287e-002;1.00000;2
402.59868; 90.25000; 6.1043e-002;1.00000;2
403.85839; 90.50000; 6.2765e-002;1.00000;2
405.11936; 90.75000; 6.3344e-002;1.00000;2
406.37907; 91.00000; 6.3942e-002;1.00000;2
407.63825; 91.25000; 6.5838e-002;1.00000;2
408.90137; 91.50000; 6.7072e-002;1.00000;2
410.15997; 91.75000; 6.8330e-002;1.00000;2
411.41797; 92.00000; 6.9161e-002;1.00000;2
412.67616; 92.25000; 7.0320e-002;1.00000;2
413.93518; 92.50000; 7.0255e-002;1.00000;2
415.19164; 92.75000; 7.2275e-002;1.00000;2
416.44950; 93.00000; 7.3042e-002;1.00000;2
417.70611; 93.25000; 7.4896e-002;1.00000;2
418.96380; 93.50000; 7.6239e-002;1.00000;2
420.22125; 93.75000; 7.6896e-002;1.00000;2
421.47783; 94.00000; 7.7454e-002;1.00000;2
422.73340; 94.25000; 7.8210e-002;1.00000;2
423.98984; 94.50000; 7.9501e-002;1.00000;2
